userId,movieId,rating,timestamp_x,tag,timestamp_y,title,genres,imdbId,tmdbId
474,8645,4.0,1103392567,drugs,1138040155.0,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,390221,436.0
567,180985,1.0,1525285297,bad music,1525285320.0,The Greatest Showman (2017),Drama,1485796,316029.0
474,3330,4.0,1046809336,adolescence,1138032469.0,Splendor in the Grass (1961),Drama|Romance,55471,28569.0
474,2642,1.5,1053021706,superhero,1137373986.0,Superman III (1983),Action|Adventure|Sci-Fi,86393,9531.0
474,35015,3.5,1150143118,Animal movie,1137180081.0,Duma (2005),Adventure|Drama,361715,15907.0
357,1059,4.5,1348627227,Leonardo DiCaprio,1348627233.0,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,117509,454.0
599,1732,5.0,1498456250,drugs,1498456286.0,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0
474,37741,4.5,1142996159,Truman Capote,1142996187.0,Capote (2005),Crime|Drama,379725,398.0
474,3108,2.5,1063115377,homeless,1137374925.0,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889,177.0
474,1249,3.5,1081177621,hit men,1138137899.0,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,100263,9322.0
567,7361,5.0,1525282255,beautiful,1525282670.0,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,338013,38.0
474,1573,4.5,1100291472,transplants,1137205452.0,Face/Off (1997),Action|Crime|Drama|Thriller,119094,754.0
474,6002,3.5,1089387206,drugs,1138307168.0,Love Liza (2002),Drama,282698,15395.0
318,68954,4.0,1424546827,computer animation,1266408645.0,Up (2009),Adventure|Animation|Children|Drama,1049413,14160.0
62,135133,3.5,1525637477,politics,1525637499.0,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,1951266,131634.0
599,293,5.0,1498456035,awkward romance,1498456167.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
424,106100,4.0,1457845909,Jared Leto,1457845924.0,Dallas Buyers Club (2013),Drama,790636,152532.0
474,929,3.5,1140441870,war,1140441887.0,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,32484,25670.0
424,2959,4.5,1457843533,psychology,1457842802.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,7934,4.0,1129579425,psychology,1138040275.0,Zelig (1983),Comedy,86637,11030.0
62,45447,3.5,1525637057,adventure,1525637064.0,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,382625,591.0
2,60756,5.0,1445714980,will ferrell,1445714992.0,Step Brothers (2008),Comedy,838283,12133.0
474,7584,4.0,1126708309,Hepburn and Tracy,1138039906.0,Woman of the Year (1942),Comedy|Romance,35567,20640.0
537,105504,5.0,1424141141,suspense,1424141149.0,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,1535109,109424.0
62,2953,3.5,1525636880,Macaulay Culkin,1525636890.0,Home Alone 2: Lost in New York (1992),Children|Comedy,104431,772.0
424,60756,4.0,1457846119,will ferrell,1457846129.0,Step Brothers (2008),Comedy,838283,12133.0
477,56174,4.0,1200941094,Post apocalyptic,1262795695.0,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,480249,6479.0
599,924,5.0,1498456847,artificial intelligence,1498456752.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
474,2324,5.0,978575620,Holocaust,1137181119.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799,637.0
474,6985,4.5,1094562965,saint,1137206024.0,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,19254,780.0
474,2863,4.0,1089386751,Beatles,1138032352.0,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,58182,704.0
474,4210,3.5,1059492623,Hannibal Lecter,1139059882.0,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,91474,11454.0
474,5792,2.5,1089387509,dating,1137375296.0,Roger Dodger (2002),Comedy|Drama,299117,13441.0
474,488,3.0,1047569232,sexuality,1137375570.0,M. Butterfly (1993),Drama|Romance,107468,1413.0
599,2959,5.0,1498456882,Brad Pitt,1498456893.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,2502,4.0,1046875430,workplace,1138032129.0,Office Space (1999),Comedy|Crime,151804,1542.0
474,40629,3.5,1144778236,In Netflix queue,1137179797.0,Pride & Prejudice (2005),Drama|Romance,414387,4348.0
474,7160,4.0,1086369937,serial killer,1138039725.0,Monster (2003),Crime|Drama,340855,504.0
474,586,2.0,1046886823,christmas,1137374182.0,Home Alone (1990),Children|Comedy,99785,771.0
62,2124,5.0,1525636840,black comedy,1525636847.0,"Addams Family, The (1991)",Children|Comedy|Fantasy,101272,2907.0
599,924,5.0,1498456847,aliens,1498456783.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
567,4878,3.5,1525282268,cerebral,1525282593.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
474,4361,4.0,1047054406,men in drag,1138032838.0,Tootsie (1982),Comedy|Romance,84805,9576.0
474,5747,4.5,1086613194,World War I,1137181512.0,Gallipoli (1981),Drama|War,82432,11646.0
62,99114,5.0,1521488759,Soundtrack,1526078781.0,Django Unchained (2012),Action|Drama|Western,1853728,68718.0
184,4226,5.0,1537094440,psychology,1537094448.0,Memento (2000),Mystery|Thriller,209144,77.0
424,1625,4.5,1457845231,twist ending,1457845244.0,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0
477,593,5.0,1200939621,psychology,1241396367.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
424,8950,4.5,1457842871,Christian Bale,1457842841.0,The Machinist (2004),Drama|Mystery|Thriller,361862,4553.0
567,170945,3.5,1525286512,Suspenseful,1525286501.0,It Comes at Night (2017),Horror|Mystery|Thriller,4695012,418078.0
474,1643,3.0,1089386695,Queen Victoria,1137375849.0,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,119280,17589.0
567,5690,4.0,1525283784,tear jerker,1525283804.0,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327,12477.0
474,8207,4.0,1109039798,assassination,1138040067.0,"Day of the Jackal, The (1973)",Crime|Thriller,69947,4909.0
474,2937,4.5,1112018926,screwball,1137205550.0,"Palm Beach Story, The (1942)",Comedy,35169,32255.0
474,2804,4.0,978575760,Christmas,1137191720.0,"Christmas Story, A (1983)",Children|Comedy,85334,850.0
424,2700,5.0,1457844382,adult humor,1457844390.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,158983,9473.0
474,5291,4.0,1165539866,samurai,1142282530.0,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,42876,548.0
474,638,3.0,1013367353,babies,1137375798.0,Jack and Sarah (1995),Romance,113448,2021.0
477,1196,5.0,1200939665,sci-fi,1262795797.0,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,80684,1891.0
474,1301,3.5,1108868138,space,1138306870.0,Forbidden Planet (1956),Drama|Sci-Fi,49223,830.0
474,2059,2.0,1014924460,twins,1137374214.0,"Parent Trap, The (1998)",Children|Comedy|Romance,120783,9820.0
424,3911,3.5,1457844164,satire,1457844176.0,Best in Show (2000),Comedy,218839,13785.0
474,30820,4.5,1113769507,child abuse,1137206121.0,"Woodsman, The (2004)",Drama,361127,9692.0
537,90439,5.0,1424138173,financial crisis,1424138667.0,Margin Call (2011),Drama|Thriller,1615147,50839.0
477,56367,4.0,1226843648,pregnancy,1244566154.0,Juno (2007),Comedy|Drama|Romance,467406,7326.0
599,1732,5.0,1498456250,rug,1498456306.0,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0
474,153,3.0,1046881303,superhero,1137375453.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414.0
62,187595,4.0,1528934550,Emilia Clarke,1528934560.0,Solo: A Star Wars Story (2018),Action|Adventure|Children|Sci-Fi,3778644,348350.0
599,296,5.0,1498456867,hitman,1498456505.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
424,296,4.5,1457842438,cult film,1457844546.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
125,3052,5.0,1474591641,jay and silent bob,1474592004.0,Dogma (1999),Adventure|Comedy|Fantasy,120655,1832.0
62,115149,5.0,1521489984,secret society,1528152258.0,John Wick (2014),Action|Thriller,2911666,245891.0
599,296,5.0,1498456867,monologue,1498456577.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
62,34150,3.0,1525553942,Jessica Alba,1525554127.0,Fantastic Four (2005),Action|Adventure|Sci-Fi,120667,9738.0
474,6620,4.5,1075989401,cancer,1137205715.0,American Splendor (2003),Comedy|Drama,305206,2771.0
477,45730,3.0,1222057568,faerie tale,1242580526.0,Lady in the Water (2006),Drama|Fantasy|Mystery,452637,9697.0
474,955,4.0,1087831602,screwball,1137368052.0,Bringing Up Baby (1938),Comedy|Romance,29947,900.0
474,6744,2.5,1062387694,vampire,1137375236.0,Once Bitten (1985),Comedy|Horror,89730,19064.0
537,89745,1.5,1424140553,superhero,1424140571.0,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,848228,24428.0
62,135536,4.0,1525555066,comic book,1525555092.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
474,7069,3.5,1181347988,In Netflix queue,1137201628.0,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,67372,11316.0
62,107348,4.0,1528934997,Steve Carell,1528935000.0,Anchorman 2: The Legend Continues (2013),Comedy,1229340,109443.0
567,1203,4.5,1525283592,good dialogue,1525283605.0,12 Angry Men (1957),Drama,50083,389.0
474,4189,2.5,1082256503,religion,1137375121.0,"Greatest Story Ever Told, The (1965)",Drama,59245,2428.0
62,108190,3.0,1525554826,new society,1525554832.0,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,1840309,157350.0
424,223,3.5,1457844055,quirky,1457844073.0,Clerks (1994),Comedy,109445,2292.0
599,2959,5.0,1498456882,mindfuck,1498456912.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
62,96861,3.5,1529611221,Istanbul,1529611262.0,Taken 2 (2012),Action|Crime|Drama|Thriller,1397280,82675.0
599,296,5.0,1498456867,imdb top 250,1498456388.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
132,6367,3.0,1161799862,Ewan McGregor,1161799885.0,Down with Love (2003),Comedy|Romance,309530,10720.0
474,6609,3.5,1107784415,Bible,1138307089.0,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,58715,24192.0
567,71899,5.0,1525282287,black comedy,1525283050.0,Mary and Max (2009),Animation|Comedy|Drama,978762,24238.0
477,4725,4.0,1252820187,Well Done,1252820180.0,Session 9 (2001),Horror|Thriller,261983,10972.0
424,4816,3.0,1457846937,ben stiller,1457846960.0,Zoolander (2001),Comedy,196229,9398.0
474,5802,4.0,1093142477,teenagers,1138039442.0,"World of Henry Orient, The (1964)",Comedy,58756,19662.0
567,56782,5.0,1525282041,long shots,1525283253.0,There Will Be Blood (2007),Drama|Western,469494,7345.0
599,2959,5.0,1498456882,atmospheric,1498456906.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,4476,2.0,1046887879,twins,1137374622.0,Big Business (1988),Comedy,94739,12710.0
477,67087,3.5,1269833849,Jason Segel,1269833863.0,"I Love You, Man (2009)",Comedy,1155056,16538.0
62,99114,5.0,1521488759,Christoph Waltz,1526078766.0,Django Unchained (2012),Action|Drama|Western,1853728,68718.0
205,260,4.5,1519900208,Star Wars,1519899108.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0
424,1258,4.5,1457843515,jack nicholson,1457843340.0,"Shining, The (1980)",Horror,81505,694.0
62,122912,4.0,1526028975,MCU,1526028983.0,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,4154756,299536.0
474,919,4.5,1100291792,Toto,1137205270.0,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630.0
474,1994,4.0,1136251475,ghosts,1138031804.0,Poltergeist (1982),Horror|Thriller,84516,609.0
599,924,5.0,1498456847,philosophical,1498456759.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
18,5995,4.5,1455735416,holocaust,1455735472.0,"Pianist, The (2002)",Drama|War,253474,423.0
567,122912,3.0,1525282047,Visually stunning,1525282403.0,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,4154756,299536.0
477,42422,4.5,1252377754,love,1252377761.0,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,370754,37910.0
567,4144,4.5,1525283516,heartbreaking,1525283540.0,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,118694,843.0
62,139385,4.0,1521489905,leonardo DiCarpio,1526079025.0,The Revenant (2015),Adventure|Drama,1663202,281957.0
62,49530,4.5,1536874696,justice,1536874709.0,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,450259,1372.0
474,1059,4.5,1100119801,Shakespeare,1137181313.0,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,117509,454.0
599,296,5.0,1498456867,genius,1498456589.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,910,4.0,1076347375,men in drag,1137191481.0,Some Like It Hot (1959),Comedy|Crime,53291,239.0
474,1022,4.0,1047054285,Disney,1137181749.0,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,42332,11224.0
477,69526,3.0,1246346140,needed more autobots,1246346162.0,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1055369,8373.0
336,1,4.0,1122227329,pixar,1139045764.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,114709,862.0
474,2066,4.0,1137521317,memory,1138032133.0,Out of the Past (1947),Film-Noir,39689,678.0
63,260,5.0,1443199688,space action,1443199710.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0
474,34,4.5,1081177349,pigs,1137205237.0,Babe (1995),Children|Drama,112431,9598.0
474,38038,4.5,1139664180,Aardman,1139664221.0,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,312004,533.0
474,36535,3.5,1165540020,In Netflix queue,1137201162.0,Everything Is Illuminated (2005),Comedy|Drama,404030,340.0
424,1089,3.5,1457844568,Quentin Tarantino,1457844729.0,Reservoir Dogs (1992),Crime|Mystery|Thriller,105236,500.0
424,8950,4.5,1457842871,powerful ending,1457842857.0,The Machinist (2004),Drama|Mystery|Thriller,361862,4553.0
474,2391,4.0,1063115362,heist,1138032185.0,"Simple Plan, A (1998)",Crime|Drama|Thriller,120324,10223.0
62,31658,3.5,1525869033,Hayao Miyazaki,1525869046.0,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,347149,4935.0
357,39,4.5,1348612128,chick flick,1348627867.0,Clueless (1995),Comedy|Romance,112697,9603.0
62,135518,3.5,1530471334,ryan reynolds,1530471352.0,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2140379,238615.0
62,183611,4.0,1526244681,funny,1526244688.0,Game Night (2018),Action|Comedy|Crime|Horror,2704998,445571.0
567,4878,3.5,1525282268,enigmatic,1525282598.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
474,4621,2.0,1046887573,babies,1137374699.0,Look Who's Talking (1989),Comedy|Romance,97778,9494.0
567,180031,4.0,1525284143,dreamlike,1525284163.0,The Shape of Water (2017),Adventure|Drama|Fantasy,5580390,399055.0
424,589,2.0,1457844832,Arnold Schwarzenegger,1457844841.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280.0
474,475,4.0,1123258243,Ireland,1137181677.0,In the Name of the Father (1993),Drama,107207,7984.0
474,33493,4.5,1118006457,space opera,1137206087.0,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,121766,1895.0
567,106766,4.0,1525283911,depressing,1525283919.0,Inside Llewyn Davis (2013),Drama,2042568,86829.0
474,2628,4.0,974667509,the Force,1138032197.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,120915,1893.0
599,296,5.0,1498456867,blood splatters,1498456467.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
599,296,5.0,1498456867,big boys with guns,1498456673.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,900,3.5,1079963736,France,1138137809.0,"American in Paris, An (1951)",Musical|Romance,43278,2769.0
474,1136,4.5,1081177312,King Arthur,1137202949.0,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,71853,762.0
599,924,5.0,1498456847,overrated,1498456813.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
474,2300,4.5,1053021139,Broadway,1137205562.0,"Producers, The (1968)",Comedy,63462,30197.0
474,3996,4.0,1116853568,martial arts,1138032600.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332,146.0
567,174055,3.5,1525285048,inspiring,1525285236.0,Dunkirk (2017),Action|Drama|Thriller|War,5013056,374720.0
62,135536,4.0,1525555066,Ben Affleck,1525555106.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
62,68848,4.0,1527274282,con artists,1527274320.0,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,844286,21755.0
474,1358,4.5,1100119576,ex-con,1137203050.0,Sling Blade (1996),Drama,117666,12498.0
567,27773,4.5,1525283295,depressing,1525283303.0,Old Boy (2003),Mystery|Thriller,364569,670.0
599,296,5.0,1498456867,guns,1498456450.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,27820,4.0,1108389737,Animal movie,1138040358.0,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,373861,1114.0
606,1948,3.5,1177512639,British,1177512649.0,Tom Jones (1963),Adventure|Comedy|Romance,57590,5769.0
477,903,3.5,1200940556,Alfred Hitchcock,1242577125.0,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426.0
62,7153,5.0,1521488588,Adventure,1528152558.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260,122.0
537,105504,5.0,1424141141,ocean,1424141170.0,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,1535109,109424.0
62,46972,4.0,1525554198,Robin Williams,1525554255.0,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,477347,1593.0
62,7153,5.0,1521488588,scenic,1528152580.0,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,167260,122.0
599,1732,5.0,1498456250,comedy,1498456268.0,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0
599,2959,5.0,1498456882,stylized,1498456932.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
477,69526,3.0,1246346140,ridiculous,1262795737.0,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1055369,8373.0
477,34,4.0,1200939719,villain nonexistent or not needed for good story,1244787845.0,Babe (1995),Children|Drama,112431,9598.0
474,8714,2.5,1089638381,Cole Porter,1137375425.0,Night and Day (1946),Drama|Musical,38776,43485.0
477,922,4.5,1245030056,movie business,1245030089.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599.0
477,541,5.0,1201158878,atmospheric,1262795768.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0
537,2571,4.0,1424141086,post apocalyptic,1424141101.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,133093,603.0
567,750,3.0,1525287719,dark comedy,1525287724.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
567,95558,3.0,1525287496,emotional,1525287499.0,Beasts of the Southern Wild (2012),Drama|Fantasy,2125435,84175.0
474,477,3.5,1053021161,biopic,1138137776.0,What's Love Got to Do with It? (1993),Drama|Musical,108551,15765.0
474,7141,4.0,1165539947,In Netflix queue,1137201569.0,My Flesh and Blood (2003),Documentary,342804,22289.0
474,2396,4.0,974668617,England,1137191800.0,Shakespeare in Love (1998),Comedy|Drama|Romance,138097,1934.0
567,71899,5.0,1525282287,sad,1525283041.0,Mary and Max (2009),Animation|Comedy|Drama,978762,24238.0
166,293,4.5,1188774465,assassin,1188774484.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
477,56174,4.0,1200941094,vampire,1262795702.0,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,480249,6479.0
477,72998,4.0,1262794395,military,1262707534.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549,19995.0
474,4113,4.0,983031744,Tennessee Williams,1137192025.0,"Glass Menagerie, The (1987)",Drama,93093,52780.0
567,96079,3.0,1525287359,cinematography,1525287366.0,Skyfall (2012),Action|Adventure|Thriller|IMAX,1074638,37724.0
567,57502,4.0,1525285549,surreal,1525285558.0,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,385586,25078.0
477,3994,5.0,1200941427,unique,1241396293.0,Unbreakable (2000),Drama|Sci-Fi,217869,9741.0
599,296,5.0,1498456867,big name actors,1498456671.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
103,260,4.0,1431954922,great soundtrack,1431954337.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0
424,1921,3.5,1457901918,paranoid,1457902521.0,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0
474,33154,3.5,1137766098,business,1137766122.0,Enron: The Smartest Guys in the Room (2005),Documentary,413845,13020.0
62,6541,3.5,1525553960,superhero,1525554051.0,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,311429,8698.0
474,1345,3.5,1053021541,high school,1137784649.0,Carrie (1976),Drama|Fantasy|Horror|Thriller,74285,7340.0
567,2731,3.5,1525284802,reflective,1525285753.0,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,53198,147.0
599,296,5.0,1498456867,crime scene scrubbing,1498456663.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
599,296,5.0,1498456867,nonlinear,1498456341.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,6787,4.0,1064171862,journalism,1138039529.0,All the President's Men (1976),Drama|Thriller,74119,891.0
477,45499,3.5,1200940289,Hugh Jackman,1262795972.0,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,376994,36668.0
62,37729,4.0,1530310521,gothic,1530310527.0,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,121164,3933.0
49,109487,4.5,1493093231,sci-fi,1493093332.0,Interstellar (2014),Sci-Fi|IMAX,816692,157336.0
477,1219,4.0,1200940546,imdb top 250,1242577161.0,Psycho (1960),Crime|Horror,54215,539.0
474,36517,4.0,1139234924,Africa,1139234947.0,"Constant Gardener, The (2005)",Drama|Thriller,387131,1985.0
424,175,4.5,1457901657,Nudity (Full Frontal),1457901668.0,Kids (1995),Drama,113540,9344.0
474,1625,4.0,979180293,twist ending,1138031717.0,"Game, The (1997)",Drama|Mystery|Thriller,119174,2649.0
474,4969,3.5,1181348156,In Netflix queue,1137179563.0,And Then There Were None (1945),Crime|Mystery,37515,4886.0
477,1274,5.0,1200943136,animation,1244787931.0,Akira (1988),Action|Adventure|Animation|Sci-Fi,94625,149.0
474,2872,4.0,1047054300,King Arthur,1137191745.0,Excalibur (1981),Adventure|Fantasy,82348,11527.0
424,288,4.0,1457846167,psychedelic,1457846191.0,Natural Born Killers (1994),Action|Crime|Thriller,110632,241.0
474,3528,2.0,1007320758,psychiatrist,1137374751.0,"Prince of Tides, The (1991)",Drama|Romance,102713,10333.0
125,8957,5.0,1474141821,surprise ending,1474381973.0,Saw (2004),Horror|Mystery|Thriller,387564,176.0
474,6662,2.5,1070286905,Clousseau,1137375266.0,"Pink Panther, The (1963)",Comedy|Crime,57413,936.0
477,7361,4.0,1200940259,imagination,1256051047.0,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,338013,38.0
327,2616,3.5,1234787242,comic book,1234789098.0,Dick Tracy (1990),Action|Crime,99422,8592.0
62,46723,3.0,1525554190,cate blanchett,1525554227.0,Babel (2006),Drama|Thriller,449467,1164.0
424,1193,4.0,1457843675,jack nicholson,1457843684.0,One Flew Over the Cuckoo's Nest (1975),Drama,73486,510.0
477,62336,5.0,1234853193,cult film,1282924621.0,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,279077,225130.0
567,174055,3.5,1525285048,brilliant,1525285239.0,Dunkirk (2017),Action|Drama|Thriller|War,5013056,374720.0
474,39292,4.0,1145125435,Morrow,1137201595.0,"Good Night, and Good Luck. (2005)",Crime|Drama,433383,3291.0
474,3028,2.0,1047055117,Shakespeare,1137374544.0,"Taming of the Shrew, The (1967)",Comedy,61407,25560.0
318,82459,5.0,1300485319,Coen Brothers,1300485477.0,True Grit (2010),Western,1403865,44264.0
474,1717,4.0,1046984756,spoof,1138031824.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233.0
474,3481,5.0,974666694,Nick Hornby,1137181093.0,High Fidelity (2000),Comedy|Drama|Romance,146882,243.0
606,5694,3.0,1172968972,70mm,1175638092.0,Staying Alive (1983),Comedy|Drama|Musical,86361,10805.0
567,71899,5.0,1525282287,philosophical,1525283034.0,Mary and Max (2009),Animation|Comedy|Drama,978762,24238.0
474,1569,4.0,1100119621,weddings,1138031775.0,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874.0
474,6948,4.0,1110202908,rap,1138039867.0,Tupac: Resurrection (2003),Documentary,343121,21525.0
474,7932,4.0,1137271158,Train,1137271192.0,Dark Days (2000),Documentary,235327,14273.0
477,66934,5.0,1239576184,joss whedon,1244788368.0,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,1227926,14301.0
477,3527,4.0,1269832587,Arnold Schwarzenegger,1269832592.0,Predator (1987),Action|Sci-Fi|Thriller,93773,106.0
567,4878,3.5,1525282268,atmospheric,1525282581.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
125,7022,5.0,1474294895,satire,1474381739.0,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,266308,3176.0
474,6753,3.5,1076347368,Animal movie,1138307295.0,Secondhand Lions (2003),Children|Comedy|Drama,327137,13156.0
474,1266,4.0,1092758534,revenge,1138031666.0,Unforgiven (1992),Drama|Western,105695,33.0
599,296,5.0,1498456867,1990s,1498456537.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,1269,3.5,1111412874,murder,1138137828.0,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,36613,212.0
62,88405,3.5,1525554858,funny,1525554868.0,Friends with Benefits (2011),Comedy|Romance,1632708,50544.0
184,27156,4.5,1537094239,mecha,1537094278.0,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,169858,18491.0
424,1258,4.5,1457843515,atmospheric,1457843344.0,"Shining, The (1980)",Horror,81505,694.0
